SUST.;ELEMENTOS;ACOES;PADRAO
8;4;6;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;6;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;5;7;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;3;4;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (GOLA DIREITA) (TENTATIVA DE PEGADA)
8;3;4;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA)
8;4;5;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;5;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;5;6;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;3;4;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;3;4;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;4;5;(ANTEROPOSTERIOR ESQUERDA, TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA)
8;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA)
8;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA)
8;5;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;5;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (TENTATIVA DE PEGADA)
8;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA)
8;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;5;6;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;5;5;(TENTATIVA DE PEGADA) (GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(TENTATIVA DE PEGADA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;3;4;(TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;3;4;(TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA)
8;4;5;(TENTATIVA DE PEGADA, GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
8;4;4;(GOLA DIREITA) (POSI플O DEFENSIVA) (POSI플O DEFENSIVA) (TENTATIVA DE PEGADA)
