SUST.;ELEMENTOS;ACOES;PADRAO
7;4;4;(ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(ANTEROPOSTERIOR DIREITA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(ANTEROPOSTERIOR DIREITA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;3;(ANTEROPOSTERIOR DIREITA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(ANTEROPOSTERIOR DIREITA) (POSIÇÃO DEFENSIVA)
7;3;3;(ANTEROPOSTERIOR DIREITA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(ANTEROPOSTERIOR DIREITA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(ANTEROPOSTERIOR DIREITA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;3;(ANTEROPOSTERIOR DIREITA) (POSIÇÃO DEFENSIVA) (TENTATIVA DE PEGADA)
7;2;2;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA)
7;3;3;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;4;(ANTEROPOSTERIOR DIREITA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;1;2;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;6;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;4;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;6;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;4;6;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
7;4;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;6;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA)
7;4;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA)
7;4;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (TENTATIVA DE PEGADA)
7;2;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;5;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;1;3;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;2;4;(ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;1;2;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;2;3;(ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;4;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;5;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
7;3;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;6;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA)
7;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA)
7;4;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;4;6;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;6;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;7;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;4;6;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;6;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA)
7;4;5;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(TENTATIVA DE PEGADA) (GOLA ESQUERDA)
7;3;3;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;4;5;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;5;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;6;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;4;5;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (TENTATIVA DE PEGADA)
7;4;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;4;5;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;4;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA)
7;4;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;4;5;(TENTATIVA DE PEGADA) (GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(TENTATIVA DE PEGADA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;3;(TENTATIVA DE PEGADA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA)
7;3;3;(TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA)
7;4;4;(TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;3;(TENTATIVA DE PEGADA) (POSIÇÃO DEFENSIVA) (TENTATIVA DE PEGADA)
7;2;2;(TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA)
7;3;3;(TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;4;(TENTATIVA DE PEGADA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;1;2;(TENTATIVA DE PEGADA, GOLA ESQUERDA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;5;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;5;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;6;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA)
7;3;5;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;3;5;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA)
7;3;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA)
7;3;5;(TENTATIVA DE PEGADA, GOLA ESQUERDA) (GOLA ESQUERDA E MANGA DIREITA, ATAQUE+SEOI-NAGE+ATRÁS ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;1;2;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
7;2;3;(TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;2;(GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA)
7;3;3;(GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA) (ANTEROPOSTERIOR DIREITA)
7;2;3;(GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA)
7;3;4;(GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA) (ANTEROPOSTERIOR DIREITA)
7;2;4;(GOLA ESQUERDA) (ANTEROPOSTERIOR DIREITA, TENTATIVA DE PEGADA, GOLA ESQUERDA E MANGA DIREITA)
